1663947317.000000
1.000000
48.00
48.00
60.33
63.75
67.60
70.17
72.14
73.12
74.00
75.10
75.82
76.75
77.77
78.64
79.40
80.00
80.53
80.94
81.42
82.00
82.48
82.55
82.61
82.67
82.72
83.54
84.22
84.93
85.52
85.97
86.58
86.69
86.85
86.76
86.71
86.75
86.76
86.79
86.77
86.78
86.80
86.71
86.63
86.59
86.60
86.54
86.51
86.50
86.49
86.42
86.37
86.40
86.43
86.50
86.56
86.62
86.68
86.74
86.80
86.85
87.50
88.12
88.05
88.18
88.18
88.22
88.25
88.37
88.45
88.48
88.53
88.52
88.42
88.27
88.05
87.87
87.70
87.53
87.32
87.08
86.82
86.67
86.52
86.35
86.12
85.57
85.05
84.50
83.98
83.52
82.97
82.68
82.37
82.17
81.98
81.77
81.52
81.27
81.03
80.78
80.53
80.37
80.23
80.15
79.97
79.82
79.72
79.67
79.62
79.60
79.62
79.48
79.27
79.02
78.77
78.55
78.35
78.18
78.12
78.05
78.05
78.07
78.15
78.22
78.28
78.33
78.38
78.42
78.48
78.53
78.60
78.67
78.72
78.83
79.05
79.25
79.43
79.62
79.78
79.92
80.08
80.27
80.43
80.53
80.68
80.80
80.93
81.12
81.32
81.47
81.58
81.78
82.02
82.27
82.52
82.75
83.03
83.32
83.62
83.92
84.20
84.48
84.72
84.87
84.78
84.75
84.70
84.58
84.58
84.63
84.63
84.70
84.85
84.98
85.13
85.25
85.35
85.42
85.38
85.35
85.30
85.27
85.25
85.23
85.20
85.15
85.08
85.02
84.95
84.88
84.82
84.75
84.75
84.73
84.68
84.63
84.58
84.55
84.55
84.55
84.57
84.58
84.63
84.78
84.95
85.13
85.32
85.43
85.55
85.72
85.88
85.97
86.00
86.05
86.05
86.07
86.08
86.08
86.08
86.08
86.08
86.07
86.05
86.05
86.33
86.58
86.78
86.98
87.05
87.08
87.12
87.17
87.22
87.28
87.33
87.38
87.43
87.50
87.57
87.63
87.72
87.80
87.83
87.88
87.93
87.98
88.05
88.07
88.07
88.05
88.00
87.95
87.80
87.68
87.58
87.47
87.37
87.30
87.20
87.08
86.97
86.88
86.80
86.65
86.50
86.23
85.92
85.60
85.25
84.95
84.68
84.38
84.12
83.82
83.57
83.32
83.07
82.82
82.55
82.30
82.07
81.90
81.78
81.62
81.52
81.42
81.33
81.30
81.27
81.20
81.13
80.85
80.57
80.25
79.92
79.58
79.23
78.87
78.52
78.17
77.80
77.43
77.13
76.80
76.47
76.17
75.82
75.60
75.38
75.27
75.23
75.23
75.30
75.35
75.37
75.42
75.50
75.58
75.72
75.87
76.02
76.13
76.23
76.40
76.57
76.85
77.17
77.50
77.85
78.13
78.42
78.72
79.02
79.33
79.63
79.90
80.18
80.47
80.73
80.98
81.22
81.42
81.58
81.78
81.98
82.20
82.42
82.57
82.72
82.93
83.13
83.52
83.88
84.28
84.70
85.10
85.48
85.85
86.22
86.58
86.98
87.40
87.77
88.17
88.57
88.95
89.37
89.70
89.98
90.22
90.40
90.55
90.72
90.85
90.98
91.08
91.13
91.17
91.17
91.18
91.23
91.30
91.37
91.43
91.50
91.55
91.58
91.62
91.63
91.67
91.68
91.68
91.67
91.65
91.62
91.63
91.62
91.60
91.63
91.68
91.75
91.80
91.85
91.90
91.83
91.75
91.63
91.47
91.37
91.25
91.13
91.08
91.05
91.03
91.03
91.05
91.13
91.18
91.23
91.25
91.25
91.22
91.20
91.20
91.22
91.23
91.25
91.30
91.40
91.50
91.58
91.65
91.70
91.80
91.88
91.98
92.12
92.17
92.27
92.37
92.45
92.60
92.77
92.90
93.02
93.13
93.30
93.43
93.57
93.67
93.77
94.00
94.32
94.68
95.03
95.07
95.15
95.10
95.05
94.98
94.90
94.83
94.75
94.68
94.68
94.67
94.68
94.75
94.77
94.77
94.83
94.87
94.92
94.95
94.97
94.98
95.03
95.15
95.23
95.33
95.57
95.85
96.13
96.40
96.68
96.87
97.18
97.52
97.85
98.15
98.45
98.78
99.08
99.32
99.42
99.47
99.45
99.37
99.22
99.03
98.80
98.38
97.97
97.55
97.15
96.78
96.35
95.97
95.62
95.32
95.03
94.72
94.32
93.88
93.45
93.30
93.10
93.03
92.95
92.85
92.83
92.82
92.83
92.80
92.35
91.90
91.50
91.43
91.35
91.08
90.82
90.53
90.30
90.05
89.80
89.62
89.40
89.18
88.98
88.78
88.43
88.05
87.67
87.30
86.97
86.68
86.25
85.68
85.27
84.83
85.22
84.68
84.07
83.50
83.13
82.85
82.65
82.58
82.53
82.50
82.48
82.57
82.62
82.70
82.77
82.83
82.95
83.05
83.12
83.18
83.27
83.25
83.23
83.23
83.23
83.27
83.32
83.37
83.40
83.45
83.43
83.37
83.32
83.30
83.70
84.12
84.35
84.28
84.27
84.43
84.55
84.68
84.73
84.80
84.87
84.87
84.83
84.80
